28873,L U2 F' B2 D' B2
28874,R U' F' R2 L F2
28878,U' R2 L2 F2
28879,L U' R2 F' L2
28882,U F2 U2 R2 L2
28883,R U' R2 L2 F
28884,D' F2 L B2 D
28885,U' L2 F R2
28886,L F2 B2 D B2
28887,U' R2 F' L2
28888,L U' R2 L2 F2
28889,U' R2 L2 F'
28890,D' F2 B2 L' D
28891,U' R2 L2 F
28892,U' R2 L2
28893,D' L' F2 B2 D F
28894,F2 B2 D B2
28895,L U' R2 L2 F'
28898,U2 F2 B2 D' B2
28899,R U' L2 F R2
28903,L2 F2 B D L' B'
28904,L U2 F' L U R2
28907,U2 F' U' L F2 R'
28908,U2 L F' L U R2
28909,U2 F' U R2 L F'
28910,U2 F' L F2 U R2
28911,L F2 B D L' B'
28912,U2 F' L U R2
28913,L' F2 B D L' B'
28914,L2 U2 F' L U R2
28915,R U2 F' B2 D' L B2
28916,U2 F2 U R2 F L
28917,D' F2 B D L'
28918,U2 F2 U R2 F L F'
28919,F2 B D L' B'
28920,L' U2 F' L U R2
28923,U2 F' B2 D' L B2
28924,R U2 F' L F2 U R2
28928,R U' R2 F2 L
28929,R' D' F2 D L F'
28930,U2 L2 F2 U R2
28931,R U' R2 F2 L F'
28934,R U' R2 U2 F2 L
28935,U2 L2 U F R2
28936,R L' U' R2 F2 L
28937,U2 F' L2 U R2
28938,R L U' R2 F2 L
28939,U2 L2 U R2 F'
28940,R U2 B2 D' L' B2
28941,U2 L2 U R2 F
28942,U2 L2 U R2
28943,R U2 B2 D' L' F' B2
28944,U' B2 D R2 B2
28945,L U2 L2 U R2 F'
28948,U2 B2 D' L2 B2
28949,R U' F' R2 F2 L
28953,R L2 F2 B' D B
28954,L U F' U2 R2 L
28955,U F' L U F2 R'
28956,U R' F' L F2 R'
28959,R' U2 F B2 D' B2
28960,U F' L F2 R'
28961,R L F2 B' D B
28962,U F' U2 R2 L
28963,R L' F2 B' D B
28964,L2 U F' U2 R2 L
28965,R D' F2 B' D F2
28966,R2 D' F2 D F' L
28967,R D' F2 B' D
28968,R D' L' F2 B' D F
28969,R F2 B' D B
28970,R D' F2 B' L' D
28973,R D' F2 L B' D
28974,R D' F2 B' D F'
28978,U' F2 R2 L
28979,D' F2 D L F'
28980,U2 F2 L U R2
28981,U' F2 R2 L F'
28982,U L F2 R' L
28983,R U2 L2 U R2 F
28986,L' U' F2 R2 L
28987,U' F2 L F R2
28988,L U' F2 R2 L
28989,R U2 L2 U R2 F'
28990,R U2 B2 D' L2 B2
28991,U' F R2 F L
28992,D' F2 D L
28993,U2 F2 U R2 L F'
28994,L2 U' F2 R2 L
28995,L2 D' F2 D L F'
28998,D' F2 D L F2
28999,R U2 L2 U F R2
29003,D' F2 L2 B D
29004,L U2 F' U R2 L2
29005,U2 D F B2 D' F
29006,U2 D F R' B2 D'
29007,D F R2 B' D'
29008,R' D' F2 D F' L
29011,R2 L F2 B' D B
29012,U2 F' U R2 L2
29013,R2 L' F2 B' D B
29014,L2 U2 F' U R2 L2
29015,R2 D' F2 L B' D
29016,R2 D' F2 B' D F'
29017,R2 D' F2 B' D
29018,F D' L F D L'
29019,R2 F2 B' D B
29020,R2 D' F2 B' L' D
29023,U2 F B2 D' B2
29024,R U F' L F2 R'
29028,U' R2 L F2
29029,L U' R2 F'
29030,L U2 F2 U R2
29031,U' R2 L F'
29032,U L F2 R'
29033,R L U' R2 F
29034,R U L F2 R'
29035,L U' F R2
29038,L U' R2 F2
29039,L2 U' R2 F' L'
29040,R' U L F2 R'
29041,L U' R2 F
29042,L U' R2
29043,L D' L' F2 D F
29044,L D' L' F2 D
29045,U' R2 L' F' L2
29048,R2 U L F2 R'
29049,R L U' F R2
29053,L2 F2 B D B'
29054,L' U' R2 L2 F' L
29055,U2 D F' B2 D' F'
29056,L2 D' F2 B L' D
29057,R2 U2 F' B2 D' B2
29058,R U' R2 F U L2
29059,R' U2 F' B2 D' B2
29060,U2 F U R2 L2
29063,L2 D' B L F2 D
29064,L2 D' F2 B D F
29065,R U2 F' B2 D' B2
29066,U' R2 F U L2
29067,L2 D' F2 B D
29068,U2 F' R' B2 D' B2
29069,F2 R2 B' D B
29070,L' U' R2 F' L
29073,U2 F' B2 D' B2
29074,R U2 F U R2 L2
29078,U' R2 L' F2
29079,L U' R2 U F' L2
29080,L' U2 F2 U R2
29081,L2 U' R2 L F'
29082,L2 U L F2 R'
29083,R L' U' R2 F
29084,L' D' F2 L D
29085,L' U' F R2
29086,L' U' R2 F2
29087,U' R2 F' L'
29090,R L' U' R2 U F2
29091,L' U' R2 F
29092,L' U' R2
29093,L' D' L' F2 D F
29094,L2 U' R2 L F2
29095,L' U' R2 F'
29098,L' U' R2 U F2
29099,R L' U' F R2
29103,D' F2 B L2 D
29104,L U' R2 F' L
29105,U' R2 D' B L2 D
29106,D' F2 B L' D
29107,R2 D' F2 B D F2
29108,R' D' F2 B D F'
29109,D' F2 B L D
29110,D' F2 B D F'
29111,D' B L F2 D
29112,D' F2 B D F
29115,R D' F2 B D F2
29116,R2 D' F2 B D F'
29117,D' F2 B D
29118,D' L' F2 D F L
29119,F2 B D B'
29120,L U' R2 L2 F' L
29123,D' F2 B D F2
29124,R D' F2 B D F'
29128,U' R2 F2 L
29129,R2 D' F2 D L F'
29130,U' R2 U' F2 L
29131,U' R2 F2 L F'
29132,U' R2 U2 F2 L
29133,R U L2 B' D2 B
29134,R U' R2 U2 L2 F2
29135,U' F' R2 F2 L
29136,L' U' R2 F2 L
29137,U' R2 F2 L F
29138,L U' R2 F2 L
29139,R U B L2 D2 B'
29142,R U' R2 U2 L2
29143,U2 B2 D' L' F' B2
29144,L2 U' R2 F2 L
29145,L' U' R2 F2 L F
29148,U2 B2 D' L' B2
29149,R U' F R2 U2 L2
29153,L2 F2 B' D B
29154,L U' R2 F' U L2
29155,U' L2 B' D R2 B
29156,U' R2 L F' U L2
29157,R2 U2 F B2 D' B2
29158,R' U F' L F2 R'
29159,D' F2 L B' D
29160,D' F2 B' D F'
29161,L F2 B' D B
29162,U' R2 F' U L2
29163,L' F2 B' D B
29164,L2 U' R2 F' U L2
29167,D' F2 B' D
29168,D' L' F2 B' D F
29169,F2 B' D B
29170,D' F2 B' L' D
29173,D' F2 B' D F2
29174,R D' F2 D F' L
29178,U2 R2 B2 D' B2
29179,L U2 B2 D' F' B2
29180,U2 F2 U R2 L2
29181,D' F2 B L' D L
29182,R2 U2 B2 D' B2
29183,R' U2 B2 D' F B2
29184,R' U2 B2 D' B2
29185,U2 B2 D' F B2
29186,D' L F2 D L'
29187,U2 B2 D' F' B2
29188,U2 B2 R D' B2
29189,L2 U2 B2 D' F' B2
29190,R U2 B2 D' B2
29191,R2 U2 B2 D' F B2
29194,F2 U2 B2 D B2
29195,L' U2 B2 D' F' B2
29198,U2 B2 D' B2
29199,R U2 B2 D' F B2
29203,U' R2 F L F
29204,F L F' U' R2
29205,U F L U F2 R'
29206,U' R2 F L F'
29207,R' D' F2 L B D
29208,R U' R2 F L
29209,D' F2 L B D
29210,U' F R2 L
29211,D' L F2 B D
29212,U F L F2 R'
29213,L U' R2 F L F
29214,L F L F' U' R2
29215,R2 D' F2 L B D
29216,U' R2 F L
29219,L2 U' R2 F L F
29220,L2 F L F' U' R2
29223,R D' F2 L B D
29224,R U' F R2 L
29228,U' R2 F2
29229,L U' R2 F' L'
29230,U2 F2 U R2
29231,L' U' R2 L F'
29232,U F2 U2 R2
29233,R U' R2 F
29234,D' F2 L D
29235,U' F R2
29236,D' L F2 D
29237,U' R2 F'
29238,D' L' F2 D
29239,U D2 L2 D2 F'
29240,R U' R2 U F2
29241,U' R2 F
29242,U' R2
29243,D' L' F2 D F
29248,U' R2 U F2
29249,R U' F R2
29253,L D' B L F2 D
29254,L D' F2 B D F
29255,L U' R2 D' B L2 D
29256,L D' F2 B L' D
29257,R' F2 L B D B'
29258,R L2 U' R2 F' L F2
29259,F2 L B D B'
29260,L D' F2 B D F'
29261,L F2 B D B'
29262,L2 U' R2 L2 F' L
29263,L D' F2 B L2 D
29264,L2 U' R2 F' L
29265,R2 F2 L B D B'
29266,L2 U' R2 F' L F2
29267,L D' F2 B D
29268,F L F B D B'
29273,R F2 L B D B'
29274,R L D' F2 B D F'
29328,R U' F2 R2 L
29329,R D' F2 D L F'
29330,B2 D F2 D B2
29331,R U' F2 R2 L F'
29332,U' R2 U2 L2 F2
29333,R U' F R2 F L
29334,R U L F2 R' L
29335,U' F R2 U2 L2
29336,R L' U' F2 R2 L
29337,U L2 B D2 B'
29338,D L' F2 R' D
29339,U B L2 D2 B'
29340,R D' F2 D L F2
29341,U L2 B' D2 B
29342,U' R2 U2 L2
29343,R U2 F2 U R2 L F'
29344,R L2 U' F2 R2 L
29345,L U B L2 D2 B'
29353,R D' F2 L2 B D
29354,L U' R2 U F' L
29355,R U2 D F B2 D' F
29356,U' R2 L U F' L
29357,R' D' F2 L B' D
29358,R' D' F2 B' D F'
29359,R D F R2 B' D'
29360,D' F2 D F' L
29361,R' L F2 B' D B
29362,U' R2 U F' L
29363,R' L' F2 B' D B
29364,L2 U' R2 U F' L
29365,R U2 F B2 D' B2
29366,R2 U F' L F2 R'
29367,R' D' F2 B' D
29368,D' F2 L' D F' L
29369,R' F2 B' D B
29370,R' D' F2 B' L' D
29455,F2 B R D L2 F'
29456,F2 B R L' D L'
29457,R' F2 L D L B
29458,R2 F2 B R D L2 F
29459,F2 L D L B
29460,F2 D F' L B L
29461,L U' D R2 L B
29462,F2 L D L F B
29463,L' F2 D L B L2
29464,F2 L D L F' B
29465,R2 F2 L D L B
29466,R F2 B R D L2 F
29467,L F2 D F2 L B
29468,F R' L D L B R
29469,F2 D L B L
29470,L F2 D' R' B D2 B2
29473,R F2 L D L B
29474,F2 B R D L2 F
29480,L U' L2 B R D R
29481,L' F2 B R L' D
29482,R2 L F' D2 F' R' D
29483,R2 L' F2 B R D F
29484,L2 F2 L B R D
29485,L' F2 B R D F'
29486,L F2 D2 F L D'
29487,U' D R2 F' L B
29488,L' F2 B R D
29489,L2 F2 D F L B
29490,R L F' D2 F' R' D
29491,R L' F2 B R D F
29492,L' F2 B R D F2
29493,L U' F' R' D' R' B'
29494,L' B R L F2 D
29495,L' B R F2 D F
29498,L F' D2 F' R' D
29499,L' F2 B R D F
29503,L2 F2 B R B D
29504,L B R F2 B D F
29507,R F2 B R B L' D
29508,R2 F2 B R B D F
29509,U' R' D' R' L2 B'
29510,F2 B R B D F'
29511,L F2 B R B D
29512,B R F2 B D F
29513,L' F2 B R B D
29514,B D R F2 B D
29515,F2 B R B L' D
29516,R F2 B R B D F
29517,D' R' F2 B2 D B
29518,U' F L D R2 L B
29519,F2 B R B D
29520,L B D R F2 B D
29523,U2 F2 B' L' B' D'
29524,F2 B R B D F
29528,L2 F2 D L B L'
29529,F2 D L F' B L'
29532,R2 B R F2 L D L2
29533,R F2 D' B' R F D2
29534,D F2 L D B L'
29535,F2 U2 D F' L B
29536,L F2 D L B L'
29537,F2 D L F B L'
29538,L' F2 D L B L'
29539,B D R F2 D L'
29540,R B R F2 L D L2
29541,F2 D' B' R F D2
29542,F2 D L F2 B L'
29543,U' L F' R' D' R' B'
29544,F2 D L B L'
29545,L B D R F2 D L'
29548,B R F2 L D L2
29549,F2 B R D L' F
29553,R' L2 F2 D L B
29554,R' F2 D L F' B
29555,R F2 D' R F B2 D2
29556,R2 B R L' F2 D L
29559,F2 U2 L D L B
29560,R F2 D' R F B' D2
29561,R2 D L F2 D B
29562,R' F2 D L F B
29563,R' L' F2 D L B
29564,R2 B D R F2 D
29565,R2 D F2 L D B
29566,R2 D L F2 D F' B
29567,R B2 U' R2 L' B
29568,R2 F D L F D B
29569,R' F2 D L B
29570,R B2 U' R2 L' F' B
29573,U L F2 D' R' B'
29574,R F2 D' R F D2 F2
29578,R B' L2 F2 R' D
29579,R' U' F R' D' R' B'
29580,R' F U R2 B' L' D'
29581,F2 B R L' B' D
29584,F2 L B R B' D
29585,F2 U D F' L B
29586,L F2 B R B' D
29587,B R F2 B' D F
29588,L' F2 B R B' D
29589,B D R F2 B' D
29590,R' F R2 B' L' D'
29591,R F2 B R B2 D F
29592,F2 B R B' D F2
29593,U' B R D R L' F
29594,F2 B R B' D
29595,R' F R2 B' L' D' F'
29598,B R F2 L B' D
29599,F2 B R B' D F
29603,L2 F2 D L B
29604,F2 D L F' B
29605,F2 U2 D L F2 B
29606,F2 U' D L F' B
29607,R' D F2 L D B
29608,F2 R' D L F B
29611,L F2 D L B
29612,F2 D L F B
29613,L' F2 D L B
29614,R' B D R F2 D
29615,F2 D2 R D' L B
29616,F2 R2 D L F B
29617,F2 D L F2 B
29618,F L F D L B
29619,F2 D L B
29620,L2 F2 D L F' B
29623,U' D R' D2 R' B'
29624,F2 R D L F B
29628,F2 L2 B R D
29629,U' F R' D' R' B'
29630,F U R2 B' L' D'
29631,F R2 B' R L' D'
29632,F R2 B' L' D'
29633,R2 F2 B R B2 D F
29636,L' F2 L2 B R D
29637,F R2 B' L' D' F2
29638,L F2 L2 B R D
29639,F2 L2 B R D F'
29640,F R2 B' R' L' D'
29641,F R2 B' L' D' F
29642,D' R' F2 D B' L'
29643,D2 F L D2 F L D
29644,R F2 B R B' D
29645,F R2 B' L' D' F'
29648,U2 F B' L' B' D'
29649,F2 L2 B R D F
29653,L2 F2 D L B L2
29654,D L U' R2 F' B
29655,F2 U2 D F2 L B
29656,U' D R2 L F' B
29657,U D L F2 R' B
29658,F2 D' R' D2 F B'
29659,L' F2 L D L B
29660,U' D L F R2 B
29663,L' F2 D L B L
29664,F2 D' R' B D2 B2
29665,R U D L2 D2 L' B
29666,U' D R2 L F B
29667,F2 D F2 L B
29668,U D L2 D2 L' F' B
29669,U' D R2 L B
29670,L B D' R F2 L D
29673,U D L2 D2 L' B
29674,R U' D L F R2 B
29678,L2 F2 B R D
29679,L F2 D F L B
29680,U' L2 B R D R
29681,L2 F2 B R L' D
29682,R2 F' D2 F' R' D
29683,F' D2 F' R' D F
29684,R' F' D2 F' R' D
29685,L2 F2 B R D F'
29688,L2 B R L F2 D
29689,L2 B R F2 D F
29690,R F' D2 F' R' D
29691,R L2 F2 B R D F
29692,L2 F2 B R D F2
29693,U' F' R' D' R' B'
29694,F2 D2 F L D'
29695,L F2 D' B R F D2
29698,F' D2 F' R' D
29699,L2 F2 B R D F
29703,F2 L2 D L B
29704,F2 D L F' B L2
29705,U' L2 D R2 L B
29706,L F2 B R L' D L'
29707,F2 U2 L2 D L B
29708,R' F2 D F' L B L2
29709,L F2 L D L B
29710,F2 D F' L B L2
29711,L F2 D L B L
29712,F2 L2 D L F B
29715,R U' D' R2 U2 L' B
29716,R2 F2 D F' L B L2
29717,L2 F2 D F2 L B
29718,U D' L2 D2 L F' B
29719,F2 D L B L2
29720,F2 L2 D L F' B
29723,U' D' R2 U2 L' B
29724,R F2 D F' L B L2
29728,F2 B R L2 D
29729,F2 U B R L' D
29730,U' B R L2 D R
29731,F2 B R L' D
29732,R2 B R F2 L D
29733,R2 F2 B R D F
29734,F2 B R L D
29735,F2 B R D F'
29736,B R L F2 D
29737,B R F2 D F
29740,R B R F2 L D
29741,R F2 B R D F
29742,F2 B R D F2
29743,U' B R D R F
29744,F2 B R D
29745,L' F2 D F L B
29748,B R F2 L D
29749,F2 B R D F
29753,R2 L2 F2 D L B
29754,R2 F2 D L F' B
29755,F2 D' R F B2 D2
29756,R B R L' F2 D L
29757,R D R2 F2 L D B
29758,F2 D' R F B' D2
29759,F2 L D' R F D2
29760,F2 D' R F D2 F2
29761,R D L F2 D B
29762,R2 F2 D L F B
29763,R2 L' F2 D L B
29764,R B D R F2 D
29767,B2 U' R2 L' B
29768,R F D L F D B
29769,R2 F2 D L B
29770,B2 U' R2 L' F' B
29773,R D F2 L D B
29774,R D L F2 D F' B
29778,B' L2 F2 R' D
29779,R2 U' F R' D' R' B'
29780,R2 F U R2 B' L' D'
29781,F2 B R L' B2 D
29782,F R2 F B' L' D'
29783,B' L2 F2 R' D F
29784,D F2 L B' D B2
29785,F2 B R B2 D F'
29786,L F2 B R B2 D
29787,F2 B' D2 L' D' F
29788,L B' L2 F2 R' D
29789,B D R F2 B2 D
29792,D' F2 B' R' D B'
29793,D2 F2 U B' L' D B
29794,F2 B R B2 D
29795,R2 F R2 B' L' D' F'
29798,R2 F R2 B' L' D'
29799,F2 B R B2 D F
29803,U2 R2 B' L' B' D'
29804,L U' R' D' R' F' B'
29805,U2 B' L' B' D' F2
29806,B U2 B2 R L' D'
29807,R2 U2 B' L' B' D'
29808,U' B' R L' D' R
29809,U' R' D' R' B'
29810,U2 B' L' B' D' F
29811,D2 L F' R' F' D
29812,U' R' D' R' F' B'
29813,U2 B2 U R D' B'
29814,B D R F2 D L
29815,R U2 B' L' B' D'
29816,U' R' D' R' F B'
29819,F2 U D L B L
29820,U2 B' L' B' D' F'
29823,U2 B' L' B' D'
29824,R U2 B' L' B' D' F
29828,L2 U' F D R2 L B
29829,F2 L D F' L B
29830,U' L2 F D R2 L B
29831,U' F D R2 L F' B
29832,F R2 B' L' D' L2
29833,R' F2 D F' L B
29834,R F R2 B' L' D' L2
29835,F2 D F' L B
29836,L U' F D R2 L B
29837,F2 D F' L F2 B
29838,F2 U L' B R D
29839,F2 L2 D F' L B
29840,R' F R2 B' L' D' L2
29841,R2 F2 D F' L B
29844,U' F D R2 L B
29845,F2 L' D F' L B
29848,R2 F R2 B' L' D' L2
29849,R F2 D F' L B
29853,L2 F2 D L B L
29854,L F2 L2 D L F B
29855,B R' U' B2 R2 F
29856,F2 B R L' D L
29857,D' R' F2 L D B'
29858,D' R' F2 D F' B'
29859,L2 F2 L D L B
29860,D' F2 R' D F' B'
29861,L F2 D L B L2
29862,D' R' F2 D F B'
29863,F2 L' D L B
29864,B D' R F2 L D
29865,R U2 B' L' B' D' L
29866,R B R' U' R2 F B2
29867,D' R' F2 D B'
29868,D' R' L' F2 D F B'
29873,U2 B' L' B' D' L
29874,B R' U' R2 F B2
29878,L B R L F2 D
29879,L B R F2 D F
29880,L U' B R L2 D R
29881,L F2 B R L' D
29882,R' F2 L B R D
29883,F2 R' D F L B
29884,F2 L B R D
29885,L F2 B R D F'
29886,L F2 B R D
29887,F2 D F L B
29888,L F2 B R L2 D
29889,F2 D' B R F D2
29890,R2 F2 L B R D
29891,U' D R2 F L B
29892,L F2 B R D F2
29893,F L F B R D
29898,R F2 L B R D
29899,L F2 B R D F
29953,R L2 F2 D L B
29954,R F2 D L F' B
29955,B2 U' L F' D2 R2
29956,B R L' F2 D L
29957,D R' F2 L D B
29958,R F2 R2 D L F B
29959,D F2 L D B
29960,D L F2 D F' B
29961,D L F2 D B
29962,R F2 D L F B
29963,R L' F2 D L B
29964,B D R F2 D
29965,D R2 F2 L D B
29966,U L2 B' D' L' D'
29967,R F2 D L F2 B
29968,F D L F D B
29969,R F2 D L B
29970,L B D R F2 D
29978,R F2 L2 B R D
29979,R U' F R' D' R' B'
29980,R F U R2 B' L' D'
29981,R F R2 B' R L' D'
29982,R F R2 B' R' L' D'
29983,R F R2 B' L' D' F
29984,R F R2 B' L' D'
29985,R' F2 B R B2 D F
29986,R L' F2 L2 B R D
29987,R F R2 B' L' D' F2
29988,R L F2 L2 B R D
29989,R F2 L2 B R D F'
29990,R U2 F B' L' B' D'
29991,R F2 L2 B R D F
29992,R D' R' F2 D B' L'
29993,F2 R D2 F R' L D'
29994,R2 F2 B R B' D
29995,R F R2 B' L' D' F'
30080,F2 D L2 U2 F2
30081,F2 B L' D L'
30082,F2 U B2 D F2
30083,R' F2 R D F' L2
30084,F2 L D L
30085,F2 D F' L2
30086,L U' D R2 L
30087,F2 D L2 F
30088,L' F2 D L'
30089,F2 D L2 F'
30090,F2 U B2 L' D
30091,D L2 U' R2 F
30092,F2 D L2 F2
30093,L2 F L F D L'
30094,F2 D L2
30095,L' F2 D L' F
30096,D L2 U' R2 F2
30097,L' F2 D L' F'
30105,L U' L2 B D R2
30106,L' F2 B L' D
30107,L F2 D2 F R2 D'
30108,L' U' B L' D R2
30109,L2 F2 L B D
30110,L' F2 B D F'
30111,L F2 D2 F D'
30112,U' D R2 F' L
30113,L' F2 B D
30114,L2 F2 D F L
30115,F2 B2 L' B D
30116,R2 U' F R2 B2 L'
30117,L' F2 B D F2
30118,L F2 D2 F R' D'
30119,L' B L F2 D
30120,L' F2 B D F
30121,L F2 D2 F D' F'
30122,F2 B' L' B D
30128,L2 F2 B2 D
30129,L F2 B2 D F
30132,F2 B2 U D F2
30133,R' F2 R B2 D F'
30134,F2 L B2 D
30135,F2 B2 D F'
30136,L F2 B2 D
30137,F2 B2 D F
30138,L' F2 B2 D
30139,L2 F2 B2 D F
30140,F2 B2 L' D
30141,U' D R2 L2 F
30142,F2 B2 D F2
30143,F L F B2 D
30144,F2 B2 D
30145,L' F2 B2 D F
30146,D F2 B2 D B2
30147,F2 B' L' B' D
30153,L2 F2 B D L'
30154,L F2 B D L' F
30157,U2 B L2 F' D L
30158,U' L' B L' D R2
30159,F2 L B D L'
30160,F2 U2 D F' L
30161,L F2 B D L'
30162,F2 B D L' F
30163,L' F2 B D L'
30164,F2 D' B D2 L'
30165,U' B2 L' B D R2
30166,F2 D' B' R D2
30167,F2 B D L' F2
30168,F L F B D L'
30169,F2 B D L'
30170,L F2 D' B D2 L'
30171,U' L' B D R2 F
30172,U' B' L' B D R2
30178,L2 U' B2 D R2
30179,R' F2 R D L F'
30180,U' L2 B2 D R2
30181,U' L B2 D R2 F'
30184,F2 L U2 D L2
30185,U' B2 D F R2
30186,L U' B2 D R2
30187,U' B2 D R2 F'
30188,L' U' B2 D R2
30189,U' B2 D R2 F
30190,U' B2 L' D R2
30191,F2 D' R2 D2 F
30192,U' R2 U' L2 B2
30193,U' F L B2 D R2
30194,U' B2 D R2
30195,L U' B2 D R2 F
30196,R2 U L2 F2 D2
30197,U' B' L' B' D R2
30203,R L2 B' R' F2 D
30204,F2 L U D F' L
30205,U' L2 B D R2 L'
30206,F2 B U2 L' B D
30209,R B' R' F2 L D
30210,F2 U D F' L
30211,F2 D2 R' F D'
30212,R B' R' F2 D F
30213,F2 U2 L' B D
30214,U D' L2 D2 F' L
30215,R D2 B' R' F2 D
30216,U' D' B' R D2 R
30217,R D' B' R' F2 D
30218,F2 U L D F' L
30219,R B' R' F2 D
30220,F2 L' U D F' L
30221,R D B' R' F2 D
30222,R B' R' L' F2 D
30228,L2 F2 D L
30229,F2 D L F'
30230,F2 U2 D L F2
30231,F2 U' D L F'
30232,F2 U D L F2
30233,F2 U2 D L F'
30236,L F2 D L
30237,F2 D L F
30238,L' F2 D L
30239,L F2 D L F'
30240,F2 D2 R D' L
30241,F2 D' B' D2 L
30242,F2 D L F2
30243,F L F D L
30244,F2 D L
30245,L2 F2 D L F'
30246,R' D R F2 D
30247,F2 L2 D L' F'
30253,F2 L2 B D
30254,L F2 L D F L
30255,F2 U' L2 B D
30256,F2 L2 B L' D
30257,D2 F R2 B' D'
30258,F2 L2 U' B L' D
30261,L F2 D2 F' D'
30262,F2 L D F L
30263,L F2 L2 B D
30264,F2 L2 B D F'
30265,F2 D2 R F' D'
30266,R2 F2 B' R2 D F'
30267,F2 L2 B D F2
30268,D2 F D2 F L D
30269,F2 D2 F' D'
30270,L F2 L2 B D F'
30271,F2 D2 F' D' F
30272,F2 D2 F' R' D'
30278,L2 F2 D L'
30279,L' F2 D L2 F'
30280,U' L2 D R2 L'
30281,U' D R2 L F'
30282,U D L F2 R'
30283,F2 D' R' D2 F
30284,L F2 L D L'
30285,L2 F2 D F' L'
30288,L' F2 D L2
30289,L2 F2 D L' F
30290,B2 L' F2 D L2
30291,U' D R2 L F
30292,F2 D F2 L
30293,L F L F D L'
30294,U' D R2 L
30295,L' F2 D L2 F
30296,R2 U L2 F2 D2 L'
30297,L2 F2 D L' F'
30303,L2 F2 B D
30304,L F2 D F L
30305,U' L2 B D R2
30306,L2 F2 B L' D
30307,F2 D2 F R2 D'
30308,L2 U' B L' D R2
30309,L F2 L B D
30310,L2 F2 B D F'
30313,L2 B L F2 D
30314,L2 F2 B D F
30315,F2 D2 F R D'
30316,R2 F2 R2 B' D F'
30317,L2 F2 B D F2
30318,F2 D2 F R' D'
30319,F2 D2 F D'
30320,L F2 D' B R D2
30321,F2 D2 F D' F'
30322,R2 F2 R2 B' L' D
30328,F2 L2 D L
30329,L F2 D L2 F
30330,U' L2 D R2 L
30331,R2 U' L' B2 R2 F
30332,F2 U D L' F2
30333,R' F2 R D F' L'
30334,F2 L D L2
30335,F2 D F' L'
30336,L F2 D L2
30337,F2 D L' F
30340,F2 D2 R D' L'
30341,U' D R2 L' F
30342,F2 D L' F2
30343,F L F D L2
30344,F2 D L'
30345,L F2 D L2 F'
30346,R D R' F2 D L'
30347,F2 D L' F'
30353,F2 B L2 D
30354,F2 U B L' D
30355,U' B L2 D R2
30356,F2 B L' D
30357,U2 B L2 F' D
30358,U' B L' D R2
30359,F2 B L D
30360,F2 B D F'
30361,B L F2 D
30362,F2 B D F
30365,F2 B2 L' B' D
30366,F2 B U2 D F2
30367,F2 B D F2
30368,F B L F D
30369,F2 B D
30370,L' F2 D F L
30371,U' B D R2 F
30372,F2 B D2 R D'
30378,L2 F2 D' R D2
30379,R2 F2 R2 D L F'
30380,F2 D' R B2 D2
30381,F2 B2 D L' F'
30382,R2 U' D' R2 B2 L'
30383,F2 D' R B' D2
30384,F2 L D' R D2
30385,F2 D' R D2 F'
30386,L F2 D' R D2
30387,F2 B2 D L' F
30388,L' F2 D' R D2
30389,F2 D' R B D2
30392,R2 U' R2 B2 L'
30393,U' D' R D2 R F
30394,F2 D' R D2
30395,R2 U' R2 B2 L' F'
30396,R D R' F2 D
30397,F2 D' R D2 F
30403,L2 F2 B' D
30404,L F2 B' D F
30405,U' L2 B' D R2
30406,F2 B L' B2 D
30407,U' B' D R2 F
30408,R' F2 R B' D F'
30409,F2 L B' D
30410,F2 B' D F'
30411,L F2 B' D
30412,F2 B' D F
30413,L' F2 B' D
30414,L2 F2 B' D F
30417,F2 B' D F2
30418,F L F B' D
30419,F2 B' D
30420,L' F2 B' D F
30421,D F2 B' D B
30422,F2 B' L' D
30428,L2 F2 U D L2
30429,L U' D' F' R2 B'
30430,F2 U2 B2 D F2
30431,U' L D' F' R2 B'
30432,R2 U2 L2 B2 D'
30433,R' U2 B2 L' D' F
30434,R' U2 B2 L' D'
30435,F2 U D F' L2
30436,L F2 U D L2
30437,U' D' F' R2 B'
30438,L' F2 U D L2
30439,F2 U D L2 F'
30440,R D2 R' F2 D
30441,R2 U2 L2 B2 D' F
30444,F2 U D L2
30445,R' U2 B2 L' D' F'
30446,F2 D2 F2 D' F2
30447,F2 U L' D L' F'
30453,F L2 F D L'
30454,F2 L D F' L
30455,U' L2 F D R2 L
30456,U' F D R2 L F'
30457,D2 F R2 B' D' L'
30458,R' F2 R D F' L
30459,F L F L D L'
30460,F2 D F' L
30461,L U' F D R2 L
30462,F2 D F' L F2
30463,F L' F D L2
30464,F2 L2 D F' L
30465,F B2 L' F D L2
30466,R2 U' F R2 L B2
30469,U' F D R2 L
30470,F2 L' D F' L
30471,R D R' F2 B' D
30472,F2 D L' F' L
30478,L2 F2 D L2
30479,L F2 D L' F
30480,U' R2 U' F2 B2
30481,F2 B L' D L
30482,F2 U2 L2 D L2
30483,R2 U' R F R B2
30484,F2 L D L'
30485,R2 U' R2 F B2
30486,L F2 D L'
30487,R2 U' R2 F' B2
30488,F2 L' D L
30489,R2 U' B2 R2 F
30490,F2 B2 L' D L
30491,R2 U' F R2 B2
30492,R2 U' R2 B2
30493,F L F D L'
30496,R2 U L2 F2 D2 L2
30497,L F2 D L' F'
30503,L B L F2 D
30504,L F2 B D F
