154102,R' U L U' F' L
169727,U2 D' F B L' D
185352,L U' L' F2 R' F L
200977,D' F' B L D
247852,R U L U' F' L
263477,R D' F' B L D R'
279102,U2 B L' D B'
294727,L U' F' R' L F
310352,L U L U2 R2 F' L
325977,L' F' L B D B'
372852,U L U' F' L
388477,D' F' B L D R'
60977,U2 B R L' D R
76602,F' B R L F' D
92227,U2 F2 B R L' D
107852,U2 F B R L' D R2
123477,F2 B R D R F
139102,R2 U2 B R L' F D
154727,U2 B R L' D R2
170352,U2 F B R L' D
185977,U B R D' L D2 F'
201602,F' B R L D
248477,R U2 B R L' D R'
264102,R U2 B R L' F D
279727,U2 B R L' D
295352,F' B R L D R2
310977,F' D B L D B
326602,L' F' L B R D
373477,U2 B R L' D R'
389102,U2 B R L' F D
61602,U2 B L' D R2
77227,F' B L F' D
92852,U2 F2 B L' D
108477,U2 F B L' D R'
124102,F' B L D R2
139727,U2 B L F' L2 D
155352,U2 B L' D R'
170977,U2 F B L' D
186602,U B D' L D2 F'
202227,F' B L D
249102,L' F2 D R F L
264727,U2 B L' U D R2
280352,U2 B L' D
295977,F' B L D R'
311602,U2 D B L' D B'
327227,L' F' L B D
342852,U2 B L' D2 B' D'
358477,U2 B L' D R
62227,R L2 F D' R' F2 D'
77852,R' F' B L F' D B2
93477,R2 U2 F2 B L' D B
109102,R' F2 B D B2 R F
124727,R' B' U' R' L2 F
140352,R2 U2 B L' D B R
155977,U' R' F B' U' L2
171602,L2 F' D2 L F2 D B
187227,R L U' F R' D2 F
202852,R' F' B L D B2
249727,R2 U2 B L' D R' B
265352,R2 U2 F B L' D B
280977,R2 U2 B L' D B
296602,R' F' B L D R' B2
312227,U2 D B R L' D
327852,R2 U2 B L' F' D B
343477,L2 F R' F2 D' B'
359102,R2 U2 B L' D R B
80377,L2 F B2 R' D' L'
96002,R B U L' B D2 B
111627,R2 U F2 L F' B2
127252,U' R F2 B' D2 R
142877,U L B2 R' F' L'
158502,R U F' L D2 F' B2
174127,R U L D2 F' B2
189752,F' U L D B2 L'
205377,R U L' B D2 B
221002,R L2 D2 F' L D L'
267877,U L D F' B2 L'
283502,U L F' B2 R' L'
299127,U' R F2 B' D2
314752,L2 U2 B' R B' D' L'
330377,R2 F2 L2 D' L' F'
346002,U' R F2 B' L' D2
361627,U L F' B2 L'
377252,R D F D2 R' L2 D'
81002,F B2 R' D' L' B
96627,F B2 L' B R U F2
112252,R L F' D L D R
127877,R U2 D' B' R D' B'
143502,B2 L' U' R' F B
159127,R L U F' L D2 F'
174752,R L F' D L D
190377,F' L D' R F' D2
206002,L' U' R B' D2 B2
221627,R L F' D L F' D
268502,R L F' D L F D
284127,R L U' F' D2 R' F
299752,R L U F' L' B D2
315377,L' F' L D B2 L' B
331002,F2 D' B2 L' F' B
346627,L U' R F' B' L' D2
362252,F' B2 L' U' F2 B
377877,R L F' D L F2 D
50377,R L2 F D' R' D' B2
66002,L F' L D B2 L'
112877,R2 B2 U F2 L F'
128502,R U2 F2 D' B' R D'
144127,B2 L' U' R' F
159752,F' L F2 D B2 L'
175377,F2 D' B2 R' L' F'
191002,F' L D B2 L'
206627,F B2 R L' U F2
222252,L2 F' L D B2 L'
269127,U R2 D F2 L F'
284752,F' L D B2 R' L'
300377,R F D' R' D' B2
316002,L' F' L D B2 L'
331627,F2 D' B2 L' F'
347252,R D L' F' L D B2
362877,F' B2 L' U' F2
378502,F2 D' B2 L' F' R'
51002,L U R L D2 F' B'
66627,U R L D2 F' B' R
113502,R U R F2 L F' B'
129127,U R F' L D2 F' B'
144752,U' B2 R' L' F B
160377,U2 F B2 R' D L' F'
176002,U R L D2 F' B'
191627,R B2 D F' L D B
207252,U R L' B D2 B2
222877,R F D' R' B L' D'
269752,U L D' R D2 F' B'
285377,R U' L F' D2 R' F
301002,R F B D' R' L' D'
316627,U' D' R B' L' D2 B
332252,U L D R D2 F' B'
347877,U' R B' L' D2 B
363502,R U' R' F B2 L' B
379127,U' D R B' L' D2 B
51627,L2 U' R B' D2 B'
67252,R2 F' L F' D L
82877,U' R L2 B' D2 B'
98502,R2 F2 B' D R L F
145377,U' B2 R' L' F
161002,F' R2 L F2 D L
176627,L U' R B' D2 B'
192252,R D R F' L D
207877,L' U' R B' D2 B'
223502,R L2 D R F' L D
270377,R2 U D F2 L F'
286002,U' F' B2 R' L' F
301627,U' R B' D2 B'
317252,R L' D R F' L D
332877,R' U F2 L D' F'
348502,U' R B' L' D2 B'
364127,R2 U F2 D L F'
379752,R D F R U D F2
52252,R L U L D2 F' B'
67877,R L D F' L D B'
83502,R U L D2 F' B' R2
99127,R D F2 D B' R F
146002,R D F' L D B' R2
161627,R U F' L D2 F' B'
177252,R U L D2 F' B'
192877,R D F' L D B'
208502,R U L' B D2 B2
224127,R L2 D F' L D B'
271002,U2 B L' D B L'
286627,R U F L D2 F' B'
302252,R F' D L D B'
317877,R L' D F' L D B'
333502,F R' D R2 D2 B'
349127,R U L D2 F' B' R'
364752,R U' D2 B' R' F
380377,R D F' L F2 D B'
52877,R L U L F2 D2 F
68502,R L D R2 F' L D
84127,F2 L B2 D' L' F'
99752,R B U L' F2 B D2
115377,R' U' B2 D R' F
131002,R U2 D' L2 B' R D'
177877,R U L F2 D2 F
193502,R D R2 F' L D
209127,R U L' F2 B D2
224752,R L2 D R2 F' L D
271627,R' U2 B L' D L'
287252,R U L F2 D2 F R'
302877,R F' D R2 L D
318502,R L' D R2 F' L D
334127,F2 L D R D2 F
349752,R U L' F2 B D2 R
365377,R U F2 L D2 F'
381002,R D F R2 D2 R D'
53502,L2 U' F R B' D2
69127,U' F R D2 R2 F
84752,U R2 F2 L F' B'
100377,R2 F2 D L B' R F
116002,R2 U F2 L F' B'
131627,U' R B' D2 R B'
178502,L U' F R B' D2
194127,F R U L2 D2 F2
209752,L' U' F R B' D2
225377,F R D' R2 B D'
272252,U' D' F R B' D2
287877,U F R L D2 F'
303502,U' F R B' D2
319127,L F R D' R2 B D'
334752,U' D F R B' D2
350377,U' F R B' L' D2
366002,U L F' U2 B2 L'
381627,F R D' R2 B' D'
54127,U L B2 D' F' L'
69752,R L D2 F' L D L'
85377,L F B2 R' D' L'
101002,U R D' L B' D' F'
116627,R U D' L D' R F'
132252,R U D' L B' D' F'
147877,R' U L' U L2 F' B2
163502,R D F2 R' F L D
210377,L' U' R F2 B' D2
226002,R U D' B L D' F'
272877,R U D2 L D' F' L'
288502,R U D' L B D' F'
304127,R U D' L D' F'
319752,R D F' L D R' B'
335377,R' U L F2 D' F
351002,R U D' L D' F' R'
366627,L' U L F' B2 L'
382252,R' L U2 B' R D' L2
54752,R F' L2 D L' D
70377,R F' D L F' D
86002,U' R L2 B' D2 B2
101627,R U2 F' U' L D2 F'
117252,R F' D L D R
132877,U R F' L D2 F'
148502,R F' D L D R2
164127,R U F' L D2 F'
211002,R U F' L' B D2
226627,R F' L2 D F' L' D
273502,R F' D L F D
289127,R U' F' D2 R' F
304752,R F' D L D
320377,R F' L' D F' L2 D
336002,U' D R F' B' D2
351627,U' R F' B' L' D2
367252,U L2 B2 L' F' B'
382877,R F' D L F2 D
55377,R L U L D2 F' B2
71002,R F D' R' L' B D'
86627,L' F B2 R' D' L'
102252,B' U R L F' B' L'
117877,R F D' R' L' D' R2
133502,R U2 D' L' B' R D'
149127,R F D' R' L' D' R'
164752,L' F R' D R2 D2 R2
180377,L U' R F2 B' D2
196002,F' L U D B2 L'
274127,U2 B2 R D L' F'
289752,R D' L' D2 F' L D
305377,R F D' R' L' D'
321002,R L' D2 F' L D L'
336627,L' U' D R B' D2
352252,R F D' R' L' B' D'
367877,L U L F' B2 L'
383502,R D F D2 R' L' D'
56002,R L2 F' D L D
71627,R U L' B L' F' D2
87252,U R2 F2 B L F'
102877,R B U L' B D2 B'
118502,R2 U F2 B L F'
134127,U' R B' D2 R B2
149752,U' R D2 R2 F B
165377,R L2 U F' L D2 F'
181002,U' R B' L D2 B2
196627,F' L D B2 L' B
274752,U2 B2 D L' F' B'
290377,R L2 U' F' D2 R' F
306002,U' R B' D2 B2
321627,R L2 F' D L F' D
337252,U' D R B' D2 B2
352877,U' R B' L' D2 B2
368502,R U' D2 R' F B
384127,R L2 F' D L F2 D
57877,L2 U' R B' D2
73502,R L D F' L D
89127,U' R L2 B' D2
104752,R B U L' B D2
120377,R U L D2 R F'
136002,U' R B' D2 R
151627,U' R D2 R2 F
167252,U' R U' B' D2 R
182877,R U L D2 F'
198502,R D F' L D
214127,R U L' B D2
229752,R L2 D F' L D
307877,U' R B' D2
323502,R L' D F' L D
339127,U' R B' D' B D'
354752,U' R B' L' D2
370377,R U' D2 R' F
386002,R D F D2 R' D'
58502,R L2 F D' R' L D'
74127,R F' D R' L F' D
89752,F L B2 R' D' L'
105377,F' R' U' L F' B2 D
121002,R F D' R' L D' R2
136627,R F D' L B' R' D'
152252,R F D' R' L D' R'
167877,R F' D R' L F D
183502,R L F D' R' L D'
199127,F' R' L U2 D L2
214752,R L' F D' R' L D'
230377,R F D' R' B L D'
308502,R F D' R' L D'
324127,L' F' R' L U2 D L2
339752,U' D R F B' D2
355377,R F D' R' L B' D'
371002,R F D' R' L B D'
386627,R F D2 R' L D' L'
59127,L2 U' R F2 B' D2
74752,U2 B' R B' D' L'
90377,F B2 R' D' L'
106002,U R2 F2 D' L F' R'
121627,U' B2 R' D' L' F
137252,U' D R B' D2 R
152877,U' D R D2 R2 F
168502,F R' D R2 D2 R2
184127,U D R L D2 F'
199752,R D2 F' L D L'
215377,U D R L' B D2
231002,F R' U F2 B D'
277877,U' D R B' D2 R'
293502,F R' U F2 D' R'
340377,U' D R B' D2
356002,R D2 F' L D R' L'
371627,L2 U L F' B2 L'
387252,R' U2 B' R D' L2
59752,R L' U F' L' B D2
75377,R U L' F' B L' D2
91002,U R2 F2 L F' B
106627,R B L' F' D L D
122252,R2 U F2 L F' B
137877,R U2 D' B' R L' D'
153502,R L' F' D L D R2
169127,R L' U F' L D2 F'
184752,R U L D2 F' B
200377,R D F' R' L D
216002,R L' F' D L D
231627,R D L2 F' R' L D
278502,R L' F' D L F D
294127,R L' U' F' D2 R' F
341002,R2 F2 L2 D' L' F' B
356627,U' R B' L' F' D2
372252,R U' D2 R' F B'
387877,R L' F' D L F2 D
60377,L2 U' R B' D2 B
76002,R2 U' F R' F L
91627,U R2 F2 L F'
107252,R B U L' B D2 B2
122877,R2 U F2 L F'
138502,U R2 F2 L F' R'
154127,U' R' U2 L2 F
169752,F' L' U' R2 F2 L
185377,R2 U F2 R' L F'
201002,D2 R D F' L D
216627,R U L' B D2 B'
232252,R D B R2 F R' D'
279127,U2 B2 D L' F' B2
294752,U L F' R' U2 L2
310377,U' R B' D2 B
326002,R2 L2 U' F R' F L
372877,U' D2 R B' D2
388502,R2 U F2 L F' R'
61002,R L2 F D' R' D' B'
76627,R L D F' L D B
92252,R F D' R' B2 D' B
107877,R F D' R' D' B' R
123502,R D F' L D R B
139127,R F D' B' R' D' B'
154752,B2 U' R' L' F B
170377,U' F D' R F B' D2
186002,R L F D' R' D' B'
201627,R D F' L D B
217252,R L' F D' R' D' B'
232877,R L2 D F' L D B
279752,U' D' R F B' D2
295377,R D F' L D B R
311002,R F D' R' D' B'
326627,R L' D F' L D B
373502,R2 U F2 D L F' B
389127,R D F D2 R' D' B'
61627,U2 B2 D R2 L' F'
77252,L F' L D' R D2
92877,U D R2 F2 L F'
108502,U2 F B2 D R' L' F'
124127,D R2 U F2 L F'
139752,U' D' R B' D2 R
155377,U2 B2 D R' L' F'
171002,U2 F B2 D L' F'
186627,U D' R L D2 F'
202252,F' L D' R D2
217877,U D' R L' B D2
233502,L2 F' L D' R D2
280377,U2 B2 D L' F'
296002,F' L D R' U2 L2
311627,R U' D R' D F
327252,L' F' L D' R D2
342877,U' D R B' D2 B
358502,R D R' L' F' L D
62252,R L2 F D' R' D'
77877,R U' F D2 R' F
93502,R F D' R' B2 D'
109127,R U2 F U D2 R' F
124752,R F D2 R U F2
140377,R F D' B' R' D'
156002,R F D' R' D' R'
171627,R U L F D2 R' F2
187252,R L F D' R' D'
202877,R F D F2 L D
218502,R L' F D' R' D'
234127,R F D' R' B D'
281002,R D' F D' R' F' D'
296627,R U F L D2 F'
312252,R F D' R' D'
327877,R L F D' R' B D'
343502,R F D' R' D' R
359127,R F D' R' B' D'
80402,R2 L2 F R' B2 D'
96027,R2 L2 F R' B' D' R
111652,R2 L2 F R' D' R
127277,R2 L2 F R' B' D'
142902,R2 L2 F R' D' R2
158527,R2 L2 F B' R' D'
174152,R2 L D' L F R' D'
189777,R2 L2 F R' B D'
205402,R2 L' D' L' F R' D'
221027,R2 F R' B L2 D'
267902,R2 D2 L2 F R' D'
283527,R2 L2 F R' D L D2
299152,R2 D' L2 F R' D'
314777,R2 L B L F R' D'
330402,R2 L2 F R' D'
346027,R2 L2 F R' B D' R
361652,R2 L2 F R' D' R'
377277,R F' L F2 R' B' D
81027,R2 L' F R' B2 D' B'
96652,L F' D L B' D R
112277,R2 L2 D F R' L D'
127902,R U2 B' R F D' B'
143527,L' B U' R' L2 F
159152,U' F B' R' D F
174777,L F' D L B' D
190402,F' L B' D' F' D2
206027,R2 L' D' F R' D' B
221652,L2 F' L B' D B2
268527,U L B' R D F'
284152,R2 F R' D L F' D2
299777,R2 D' L' F R' D' B
315402,L' F' B' L D B2
331027,R2 L' F R' D' B
346652,L2 F' L B' D B2 R
362277,F' L' B U' L2 F2
377902,R U' F R' B' D F
50402,R2 L2 D' F R' D' B2
66027,L F' L B' D B'
112902,R2 D F R' D' B2
128527,R2 F R' B' D' B'
144152,R2 F R' D' R2 B2
159777,F' L F2 B' D B'
175402,R2 L D' F R' D' B2
191027,F' L B' D B'
206652,R2 F R' D' B2 R
222277,R2 F R' B D' B
269152,R2 D2 F R' D' B2
284777,F' L B' D B' R'
300402,R2 D' F R' D' B2
316027,L' F' L B' D B'
331652,R2 F R' D' B2
347277,R2 D' F R' B' D' B'
362902,R2 F R' D' R' B2
378527,R2 F R' D2 F D B2
51027,L2 F2 D B' R D F
66652,L F' L B' R D
113527,F2 B' R D R F
129152,R2 F R' B L' B2 D'
144777,B' R F' L D R2
160402,F B' R U D F2
176027,L F2 D B' R D F
191652,F' L B' R D
207277,L' F2 D B' R D F
222902,R2 F R' B L' D'
269777,F' L F B' R D
285402,F' L B' R D R2
301027,F2 D B' R D F
316652,L' F' L B' R D
332277,F2 D2 B' R L' D
347902,R2 F R' B L' D' R
363527,F' L B' R D R'
379152,F2 B' R F L D
51652,R2 L2 D2 F R' D' R
67277,L F' L B' R2 D
82902,R2 D2 F R' B2 D'
98527,F' L B' R2 D R'
145402,R2 D2 F R' D' R2
161027,R2 D2 F B' R' D'
176652,F2 B' R2 D R F
192277,F' L B' R2 D
207902,R2 L' D2 F R' D' R
223527,R2 D2 F R' B D'
270402,R2 D2 F R' D'
286027,F' L B' R2 D R
301652,R2 D2 F R' D' R
317277,R2 D2 F R' B' D'
332902,R2 F R' D2 R D
348527,B U' R B2 L2 F'
364152,R2 D2 F R' D' R'
379777,R F R D2 F R2 D'
52277,R2 L2 D' F R' L D'
67902,R L F' L D B' L'
83527,R2 F R' B2 D' B
99152,R2 F R' D' B' R
146027,R2 F R' D' B' R2
161652,R2 F B' R' D' B'
177277,R2 L D' F R' L D'
192902,R F' L D B' L'
208527,R2 L' D' F R' L D'
224152,R2 F R' B D' B2
271027,U2 B L' B2 D B'
286652,R F' L D B' R' L'
302277,R2 D' F R' L D'
317902,R L' F' L D B' L'
333527,R2 F R' D' B'
349152,R2 D' F R' L B' D'
364777,R2 F R' D' B' R'
380402,R F' L F2 D B' L'
52902,U' B' R' F2 D F'
68527,L B' R' F' L D
84152,R2 F B2 R' L' D'
99777,B' R' F' L D R2
115402,B' R' U' D R' F
131027,R' F D2 R' F D'
177902,R' U D F' L F' R'
193527,B' R' F' L D
209152,R2 F R' U' D' B2 R
224777,L2 B' R' F' L D
271652,U' B' R' D F
287277,B' R' F' L D R'
302902,U' D B' R' D F
318527,L' B' R' F' L D
334152,R2 F R' U2 L2 D'
349777,R' U2 L' B L' D R
365402,U' D' B' R' D F
381027,R2 F R' D2 F R2 D
53527,R2 F U B2 R' D' B
69152,R2 L' F B R' D' B2
84777,R2 F B2 R' D' B
100402,R2 F R' D' R B' R
116027,R2 F R' D' R B'
131652,R2 F B R' B' D' B'
178527,R' U L D2 F' L B
194152,F D F2 L B' D
209777,R2 F R' D' B2 R B'
225402,R2 F B R' D' B2
272277,B' D' F D' R' D'
287902,R2 B' D F R' B' D'
303527,F R2 D' F R D'
319152,R2 L F B R' D' B2
334777,R' F R' F D' B'
350402,R2 F R' B D' R B'
366027,R2 F R' D' R B' R2
381652,R' F B' R' F D' B'
54152,U' F2 B' R' D F
69777,L D2 F' L B' D
85402,R2 L F R' B2 D'
101027,R F2 R' B' D R F
116652,R2 L F R' D' R
132277,R2 L F R' B' D'
147902,R2 L F R' D' R2
163527,R2 L F B' R' D'
210402,R2 L F R' U B2 D'
226027,R2 B L F R' D'
272902,R2 D2 L F R' D'
288527,F' L B' D R' B'
304152,R2 D' L F R' D'
319777,R2 L F R' B D'
335402,R2 L F R' D'
351027,R2 L F R' B D' R
366652,R2 L F R' D' R'
382277,R2 L F R B' R2 D'
54777,F' L2 D L' B' D
70402,L F' L B' D B2
86027,R2 L2 F R' B2 D' B'
101652,F' D L B' D R
117277,F' D L B' D R2
132902,R2 L2 F R' B' D' B2
148527,R' U L F' L B
164152,F' D L F2 B' D
211027,F' L' D L2 B' D
226652,L2 F' B' L D B2
273527,D' F' D L B' D
289152,F' D L B' D R'
304777,F' D L B' D
320402,L2 F' B' L F' D B2
336027,R2 L2 F R' D' B
351652,R2 F' D' F2 R' B' D'
367277,D2 F' D L B' D
382902,L F' B' L D B R
55402,R2 L2 D' L F R' D'
71027,R2 L' F R' B D'
86652,R2 L' F R' B2 D'
102277,R2 L' F R' B' D' R
117902,R2 L' F R' D' R
133527,R2 L' F R' B' D'
149152,R2 L' F R' D' R2
164777,R2 L' F B' R' D'
180402,R2 L D' L2 F R' D'
196027,F' L U B' D B'
274152,R2 D2 L' F R' D'
289777,R2 L' F R' D L D2
305402,R2 D' L' F R' D'
321027,L' D2 F' L B' D
336652,R2 L' F R' D'
352277,R2 L' F R' B D' R
367902,R2 L' F R' D' R'
383527,R F D2 R' L' F' D'
56027,L2 F' D L B' D
71652,F' B' L F' D B2
87277,R2 F R' B2 D' B'
102902,F2 B' D R F B2
118527,R2 D F R' D' B
134152,R2 F R' B' D' B2
149777,B U' R' L2 F
165402,R2 F B' R' D' B2
181027,B U' F2 R' L2 F
196652,F' B' L D B2
274777,R2 D2 F R' D' B
290402,F' B' L D R' B2
306027,R2 D' F R' D' B
321652,R2 F R' D' B R
337277,R2 F R' D' B
352902,F2 B' D B2 R F
368527,R2 F R' D' R' B
384152,R2 F R B' R2 D' B2
57902,R2 L2 D' F R' D'
73527,L D F' L B' D
89152,R2 D' F R' B2 D'
104777,D F2 B' D R F
120402,D F' L B' D R2
136027,D' R2 F R' B' D'
151652,R2 D' F R' D' R2
167277,R2 D' F B' R' D'
182902,R2 L D' F R' D'
198527,D F' L B' D
214152,R2 L' D' F R' D'
229777,R2 D' F R' B D'
307902,R2 D' F R' D'
323527,L' D F' L B' D
339152,R2 D' F R' D' R
354777,R2 D' F R' B' D'
370402,R2 D' F R' D' R'
386027,R2 D' F R B' R2 D'
58527,R2 U F L B2 D' F'
74152,L F' L B' R' D
89777,R2 F R' L B2 D'
105402,F' L B' R' D R2
121027,R2 D F R' D' B'
136652,R2 F R' L B' D'
152277,R2 F R' L D' R2
167902,R2 F L B' R' D'
183527,R' F R' L F D' R'
199152,F' L B' R' D
214777,R2 F R' L U B2 D'
230402,R2 F R' B L D'
308527,F' D L B' R' D
324152,R2 F R' L B D'
339777,R2 F R' L D'
355402,R2 F R' L B D' R
371027,R2 F R' L D' R'
386652,R F' R' L F2 B' D
59152,R2 F R' U B2 D'
74777,R2 U' F D' R' F
90402,R2 F R' B2 D'
106027,R2 F R' B' D' R
121652,R2 F R' D' R
137277,R2 F R' B' D'
152902,R2 F R' D' R2
168527,R2 F B' R' D'
184152,R' F R' F D' R'
199777,D2 F' L B' D
215402,R2 F R' D L' D2
231027,R2 F R' B D'
277902,R2 F R' D2 F' D
293527,R2 F R' D L D2
340402,R2 F R' D'
356027,R2 F R' B D' R
371652,R2 F R' D' R'
387277,R2 F R B' R2 D'
59777,L B U' F2 R' L2 F
75402,L F' B' L D B2
91027,R2 L F R' B2 D' B'
106652,F' L B' D R B2
122277,R2 D F R' L D'
137902,R2 L F R' B' D' B2
153527,R' U L F' B L
169152,F B' D2 R' D' B'
184777,R2 L D' F R' D' B
200402,F' L B' D B2
216027,L' F' D L B' D
231652,R2 D F R' B L D'
278527,R2 D2 F R' D' B'
294152,F' L B' D R' B2
341027,R2 L F R' D' B
356652,F' L B' D B2 R
372277,U L F' B U' L2
387902,F' B' L D B R
60402,R2 U L F' U R2 L2
76027,L D' F' L B' D
91652,R2 D F R' B2 D'
107277,D' F2 B' D R F
122902,R2 D F R' D'
138527,R2 F R' B' D' B
154152,R' U L F' L
169777,R2 D F B' R' D'
185402,R' U F' L F' R'
201027,D' F' L B' D
216652,R2 D F R' D L' D2
232277,R2 D F R' B D'
279152,R2 D F R' D' R
294777,R2 D F R' B' D'
310402,D' B' L2 F' L D
326027,L' D' F' L B' D
372902,D R2 F R' D'
388527,D' F' L B' D R'
61027,R2 L2 D' F R' D' B'
76652,R2 U' F D' R' F B'
92277,R2 D2 F R' L B2 D'
107902,R2 D' F R' D' B' R
123527,R2 D L F R' D' B
139152,R2 F R' B' L' D'
154777,R2 D2 F R' L D' R2
170402,R2 F B' R' L' D'
186027,R2 L D' F R' D' B'
201652,D F' L B' D B2
217277,R2 L' D' F R' D' B'
232902,R2 D2 F R' B L D'
279777,R2 D2 F R' L D'
295402,R2 F R' D L D2 B
311027,R2 D' F R' D' B'
326652,R2 D2 F R' L B' D'
373527,R2 F R' D' R' B'
389152,R2 F R B' R2 L' D'
61652,U2 B L' B2 D R2
77277,L F' L B' D
92902,U L B' D R2 F'
108527,F2 B' D R F
124152,F' L B' D R2
139777,U' B' D R' F R2
155402,U' B' D R' F
171027,F B' D2 R' D'
186652,U B' D' L D2 F'
202277,F' L B' D
217902,F' L U2 B' D R2
233527,L2 F' L B' D
280402,U L B' D F'
296027,F' L B' D R'
311652,U2 B' D2 R D' R'
327277,L' F' L B' D
342902,B' L2 F' L D
358527,U B' D' L' B D2
62277,R2 F R' U2 D' R2 B'
77902,R' U L F' L B' R
93527,R2 F R B2 R2 D' B
109152,R2 F R' D' R2 B' R
124777,R2 D F R' D F D2
140402,R2 F R' B' D F D2
156027,R2 F R' D' R2 B'
171652,R2 F B' R' D F D2
187277,R2 F R' D F D2 R'
202902,D2 F' L B' D B2
218527,R2 F R' D L' F D2
234152,R2 F R B R2 D' B2
281027,U' B' R' D F B'
296652,R2 F R' D L F D2
312277,D' R2 F R' L D'
327902,R2 F R' D F L D2
343527,R2 F R' D F D2
359152,R2 F B R' D' R2 B'
80427,L U L D' R2 F'
96052,L U R L B' D' F'
111677,R' L2 U' D' R' F
127302,R L2 U2 B' R D'
142927,L2 U' D' R' F
158552,R2 L2 U2 B' R D'
174177,L2 U D L' B D2
189802,L U L B D' F'
205427,L U L B2 D' F'
221052,L2 D2 F' L D
236677,R2 L2 U' D' R' F
252302,L2 U2 B' R D'
299177,L2 U2 B' R D' R
314802,L U B L D' F'
330427,L U L D' F'
346052,L2 D2 F' L D R'
361677,R L2 U' D' R' F
377302,R' L2 U2 B' R D'
81052,B' U2 B' R D' B'
96677,U R U B' R D' B'
112302,R2 U2 B' R D' B' R'
127927,R U2 B' R D' B'
143552,L' U' D' R' F B
159177,R2 U2 B' R D' B'
174802,D L F' D L D
190427,U L2 B L' D' F'
206052,U2 B2 D' R F B'
221677,U B L' D B D2
237302,R U2 B' R D' B' R'
252927,U2 B' R D' B'
299802,L U D F' L' B D2
315427,L B D F' D L D
331052,L D F' D L D
346677,L' U2 B2 D' B' R F
362302,U2 B' R D' B' R'
377927,R' U2 B' R D' B'
50427,L D' B2 U' F2 R' F
66052,L D2 F' L D B2
112927,R' U' L2 D' R' F
128552,R U2 B' R U L2 D'
144177,U' L2 D' R' F
159802,D2 F D2 R' D' B2
175427,D' B2 U' F2 R' F
191052,D2 F' L D B2
206677,U' L2 D' F2 R' F
222302,L2 D2 F' L D B2
237927,R2 U' L2 D' R' F
253552,U2 B' R U L2 D'
300427,F D' R' F' D' B2
316052,L' D2 F' L D B2
331677,U' R' L2 D' F
347302,D2 F' L D R' B2
362927,R U' L2 D' R' F
378552,U' R' L2 B' D' F
51052,U R L B2 D' F' B
66677,L F' R2 L B' R D
113552,R U L D' R F' B'
129177,R U2 B' U' R D' B'
144802,U' L' D' R' F B
160427,R2 U2 B' U' R D' B'
176052,U R D L D2 F' B'
191677,F' R2 L B' R D
207302,U R D L' B D2 B2
222927,F R' F' B L' D'
238552,U L D' R F' B'
254177,U2 B' U' R D' B'
301052,U L D' F' B2 R B'
316677,B L' D2 F' L D
332302,U R L D' F' B'
347927,U L B D' R F' B'
363552,R U' L' D' R' F B
379177,R' U2 B' U' R D' B'
51677,U2 L2 B' R D' R
67302,L D2 R2 F' L D
82927,B2 U' R' D' F B2
98552,F' R2 L B' D R
145427,U' D' R' F B2
161052,U2 R2 L2 B' R D'
176677,U D L F2 D2 F
192302,D2 R2 F' L D
207927,U D L' F2 B D2
223552,L2 D2 R2 F' L D
239177,U' R' D' F R2 B2
254802,U2 L2 B' R D'
301677,D2 R2 F' L D R2
317302,L' D2 R2 F' L D
332927,U' R' D' F B2
348552,D2 R2 F' L D R'
364177,U2 L2 B' R D' R'
379802,U2 R' L2 B' R D'
52302,R U L B2 D' F' B
67927,R L D2 F' L D B'
83552,R U L D' F' B' R2
99177,R D2 F2 D B' R F
146052,U' B L' D' R' F
161677,R U' D' B' R' F R2
177302,R U D L D2 F' B'
192927,R D2 F' L D B'
208552,R U D L' B D2 B2
224177,U2 B D2 L' D B
239802,D2 F2 D R F B'
255427,U2 L' B' R D' B2
302302,R' F D' R' F' D'
317927,R L' D2 F' L D B'
333552,R U L D' F' B'
349177,R D2 F' L D B' R'
364802,R U' D' B' R' F
380427,R D2 F' L F2 D B'
52927,U' D2 R' F2 D F'
68552,L D2 R' F' L D
84177,B2 U' D2 R' D F
99802,R F' R2 L B' D R
115427,U' B2 D2 R' D F
131052,R U2 L2 B' R D'
177927,R U D L F2 D2 F
193552,D2 R' F' L D
209177,R U D L' F2 B D2
224802,L2 D2 R' F' L D
240427,U' D2 R' D F R2
256052,U2 B' R U2 L2 D'
302927,U' D2 R' D F R
318552,L' D2 R' F' L D
334177,U' D2 R' D F
349802,D2 R' F' L D R'
365427,R U' D' R' F B2
381052,D2 R' L' F' L D
53552,L2 F D' R' F' D'
69177,U2 R B' R D' B'
84802,U L D' R2 F' B'
100427,R2 D2 F2 D B' R F
116052,D F D' R' D' R'
131677,U' D' R2 B' R F
178552,L F D' R' F' D'
194177,R2 D2 F' L D B'
209802,L' F D' R' F' D'
225427,D F D' R' B D'
241052,R2 U' D' B' R' F
256677,D F D' B' R' D'
303552,F D' R' F' D'
319177,U D F L D2 F'
334802,D F D' R' D'
350427,F D' R' F' B' D'
366052,D F D' R' D' R
381677,D F D' R' B' D'
54177,U L B2 D' F'
69802,L D2 F' L D
85427,U L D' R2 F'
101052,U R L B' D' F'
116677,R U L D' R F'
132302,R L U2 B' R D'
147927,L U' D' R' F
163552,R2 L U2 B' R D'
210427,L U2 B' R D' R
226052,U B L D' F'
241677,U L D' R F'
257302,L U2 B' R D'
304177,L U D L' B D2
